order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-102514,2026-04-28,South,Bengaluru,Smart Watch X2,Electronics,1,4459,4459,CUST-84727,App
UK-2026-101334,2026-02-09,North,Noida,Sunscreen SPF50,Beauty,1,539,539,CUST-44198,App
UK-2026-101478,2026-03-09,West,Mumbai,Power Bank 20000mAh,Electronics,4,1737,6948,CUST-96289,App
UK-2026-101847,2026-03-14,North,Noida,Modern Wall Clock,Home & Kitchen,1,768,768,CUST-52480,App
UK-2026-103617,2026-05-08,West,Surat,Leather Wallet,Fashion,1,932,932,CUST-72409,Website
UK-2026-101396,2026-02-04,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3402,3402,CUST-59175,App
UK-2026-102095,2026-03-01,East,Patna,Cotton Bedsheet Set,Home & Kitchen,2,1420,2840,CUST-73405,App
UK-2026-101022,2026-02-06,North,Gurugram,Beard Grooming Kit,Beauty,1,995,995,CUST-77941,App
UK-2026-103678,2026-05-11,South,Cochin,Cotton Bedsheet Set,Home & Kitchen,1,1384,1384,CUST-20430,App
UK-2026-103775,2026-05-07,North,Chandigarh,Denim Jacket,Fashion,1,2257,2257,CUST-67639,App
UK-2026-101408,2026-02-06,North,Chandigarh,Gym Gloves,Sports,1,479,479,CUST-30396,Marketplace
UK-2026-103839,2026-05-05,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,830,830,CUST-13901,Website
UK-2026-104426,2026-06-15,West,Pune,43-inch Smart TV,Electronics,1,26609,26609,CUST-90094,Website
UK-2026-102956,2026-04-15,East,Patna,Bluetooth Speaker Mini,Electronics,1,1505,1505,CUST-31275,Marketplace
UK-2026-104614,2026-06-11,North,Gurugram,Vitamin C Serum,Beauty,1,714,714,CUST-47799,App
UK-2026-101217,2026-02-21,South,Hyderabad,Face Wash Combo,Beauty,2,442,884,CUST-47897,App
UK-2026-100610,2026-01-07,Central,Bhopal,Noise-Cancelling Headphones,Electronics,2,9145,18290,CUST-40131,App
UK-2026-103054,2026-04-11,West,Pune,Denim Jacket,Fashion,1,2159,2159,CUST-67686,App
UK-2026-103222,2026-05-18,North,Gurugram,Denim Jacket,Fashion,2,2151,4302,CUST-25307,Marketplace
UK-2026-103881,2026-05-17,South,Chennai,Slim Fit Jeans,Fashion,1,1625,1625,CUST-37375,Marketplace
UK-2026-104014,2026-05-11,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,1,1346,1346,CUST-43428,App
UK-2026-101693,2026-03-05,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,2,2854,5708,CUST-29029,App
UK-2026-100109,2026-01-05,North,Noida,Gym Gloves,Sports,1,504,504,CUST-83294,Marketplace
UK-2026-101059,2026-02-12,Central,Raipur,Cotton Kurta Set,Fashion,3,1341,4023,CUST-15434,App
UK-2026-100588,2026-01-14,Central,Raipur,Silk Saree,Fashion,1,3575,3575,CUST-41471,App
UK-2026-103518,2026-05-03,South,Chennai,Smart Watch X2,Electronics,1,4315,4315,CUST-61123,Website
UK-2026-101286,2026-02-22,West,Surat,Football Size 5,Sports,1,943,943,CUST-88507,Website
UK-2026-102435,2026-04-15,South,Hyderabad,Silk Saree,Fashion,1,3567,3567,CUST-55576,App
UK-2026-100406,2026-01-02,South,Kochi,Wireless Earbuds Pro,Electronics,1,3043,3043,CUST-29779,Marketplace
UK-2026-104776,2026-06-19,Central,Nagpur,Cricket Bat English Willow,Sports,1,9149,9149,CUST-94284,Website
UK-2026-100251,2026-01-24,Central,Nagpur,Beard Grooming Kit,Beauty,1,989,989,CUST-97821,Website
UK-2026-101952,2026-03-12,West,Ahmedabad,Makeup Brush Set,Beauty,1,1287,1287,CUST-13154,App
UK-2026-101857,2026-03-29,South,Chennai,Foldable Treadmill T2,Sports,1,25144,25144,CUST-84621,Website
UK-2026-102648,2026-04-12,East,Patna,Bluetooth Speaker Mini,Electronics,2,1495,2990,CUST-49017,Website
UK-2026-100654,2026-01-17,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,3,1137,3411,CUST-23271,Website
UK-2026-100744,2026-02-05,East,Bhubaneswar,Matte Lipstick Set,Beauty,1,859,859,CUST-34309,App
UK-2026-100688,2026-01-04,West,Ahmedabad,43-inch Smart TV,Electronics,1,24756,24756,CUST-80660,App
UK-2026-100314,2026-01-16,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1866,1866,CUST-78018,Website
UK-2026-102968,2026-04-27,East,Patna,Air Fryer 5L,Home & Kitchen,1,5225,5225,CUST-23533,App
UK-2026-101542,2026-03-02,North,Noida,Electric Kettle 1.5L,Home & Kitchen,1,1060,1060,CUST-48566,Website
UK-2026-103272,2026-05-14,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9354,9354,CUST-73460,App
UK-2026-104365,2026-06-11,South,Bengaluru,Matte Lipstick Set,Beauty,1,927,927,CUST-98012,App
UK-2026-102872,2026-04-23,West,Pune,Formal Shirt,Fashion,1,1076,1076,CUST-89819,Marketplace
UK-2026-100517,2026-01-27,North,Delhi,Cycling Helmet,Sports,-1,1676,1676,CUST-51254,App
UK-2026-101863,2026-03-20,South,Kochi,Ethnic Dupatta,Fashion,1,478,478,CUST-40564,App
UK-2026-103890,2026-05-02,East,Patna,Cotton Kurta Set,Fashion,2,1240,"2,480.00",CUST-95626,Website
UK-2026-100270,2026-01-15,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,3,1074,3222,CUST-68305,App
UK-2026-104751,2026-06-14,East,Guwahati,Makeup Brush Set,Beauty,1,1235,1235,CUST-96556,App
UK-2026-101123,2026-02-06,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,1,816,816,CUST-59701,Website
UK-2026-104515,2026-06-11,Central,Indore,Slim Fit Jeans,Fashion,2,1555,3110,CUST-69654,App
UK-2026-102931,2026-04-23,North,Delhi,43-inch Smart TV,Electronics,1,25891,25891,CUST-50938,Marketplace
UK-2026-104943,2026-06-25,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2773,2773,CUST-93927,App
UK-2026-102395,16-04-26,Central,Raipur,Cotton Bedsheet Set,Home & Kitchen,1,1411,1411,CUST-92119,App
UK-2026-104761,2026-06-29,East,Kolkata,Football Size 5,Sports,1,887,887,CUST-29549,Website
UK-2026-104933,2026-06-16,South,Bengaluru,Beard Grooming Kit,Beauty,0,970,970,CUST-22642,Marketplace
UK-2026-101884,2026-03-02,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,1,1086,1086,CUST-98591,Website
UK-2026-100646,2026-01-07,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,8713,8713,CUST-24433,App
UK-2026-103567,2026-05-02,East,Bhubaneswar,Air Fryer 5L,Home & Kitchen,3,5264,"₹15,792",CUST-19916,Marketplace
UK-2026-101336,2026-02-18,West,Mumbai,Wireless Earbuds Pro,Electronics,2,2922,5844,CUST-20901,App
UK-2026-101092,2026-02-19,North,Gurugram,Ethnic Dupatta,Fashion,1,518,518,CUST-14309,Marketplace
UK-2026-101355,2026-02-02,Central,Raipur,Ultrabook Air 14,Electronics,1,30147,30147,CUST-45198,Marketplace
UK-2026-103177,2026-05-23,North,Gurugram,Dinner Set 24pc,Home & Kitchen,2,2549,5098,CUST-61588,Website
UK-2026-101284,2026-02-13,East,Patna,Silk Saree,Fashion,1,3554,3554,CUST-88361,App
UK-2026-103292,2026-05-16,East,Kolkata,Ethnic Dupatta,Fashion,2,478,956,CUST-19614,App
UK-2026-103034,2026-04-22,East,Patna,43-inch Smart TV,Electronics,2,26758,53516,CUST-49845,App
UK-2026-100511,2026-01-14,East,Patna,Robot Vacuum R7,Home & Kitchen,3,19504,58512,CUST-49725,Website
UK-2026-104000,2026-05-01,South,Chennai,Adjustable Dumbbells 15kg,Sports,3,4965,14895,CUST-68420,Marketplace
UK-2026-100405,2026-01-01,South,Kochi,Slim Fit Jeans,Fashion,2,1543,3086,CUST-24956,Marketplace
UK-2026-100913,2026-02-01,South,Hyderabad,Smart Watch X2,Electronics,1,4443,4443,CUST-30453,Marketplace
UK-2026-100460,2026-01-28,West,Bombay,Wireless Earbuds Pro,Electronics,2,3024,6048,CUST-51211,App
UK-2026-101450,2026-02-05,North,Gurugram,Running Sneakers,Fashion,1,2813,2813,CUST-63493,Website
UK-2026-103742,2026-05-21,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,2,2901,"₹5,802",CUST-64730,Website
UK-2026-102142,2026-03-26,East,Patna,Denim Jacket,Fashion,1,2165,2165,CUST-19615,Website
UK-2026-104914,2026-06-08,North,DELHI,Formal Shirt,Fashion,1,1069,1069,CUST-24956,Website
UK-2026-103783,2026-05-30,South,Chennai,Foldable Treadmill T2,Sports,1,25527,25527,CUST-60116,Marketplace
UK-2026-102767,2026-04-20,Central,Nagpur,Slim Fit Jeans,Fashion,3,1596,4788,CUST-58367,Website
UK-2026-100060,2026-01-01,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9062,9062,CUST-29604,Website
UK-2026-102891,2026-04-08,North,Delhi,Cycling Helmet,Sports,1,1520,1520,CUST-48888,App
UK-2026-103178,2026-05-26,Central,Raipur,Matte Lipstick Set,Beauty,1,859,859,CUST-75799,App
UK-2026-103145,2026-05-04,South,Chennai,Smart Watch X2,Electronics,2,4358,8716,CUST-42047,Marketplace
UK-2026-101216,2026-02-17,South,Chennai,Yoga Mat Pro,Sports,4,1242,4968,CUST-33383,Website
UK-2026-103258,2026-05-31,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1445,1445,CUST-19633,Marketplace
UK-2026-100398,2026-01-11,East,Patna,Running Sneakers,Fashion,4,2775,11100,CUST-20444,App
UK-2026-102513,2026-04-25,North,Delhi,Power Bank 20000mAh,Electronics,1,1771,1771,CUST-11465,Marketplace
UK-2026-100114,2026-01-31,North,Noida,Modern Wall Clock,Home & Kitchen,1,812,812,CUST-91157,Marketplace
UK-2026-102131,2026-03-12,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,2,2907,5814,CUST-26702,Marketplace
UK-2026-104815,2026-06-11,West,Surat,Football Size 5,Sports,1,915,915,CUST-53083,App
UK-2026-103381,"May 15, 2026",West,Pune,Denim Jacket,Fashion,1,2160,2160,CUST-58918,Website
UK-2026-102443,2026-04-20,North,Chandigarh,Noise-Cancelling Headphones,Electronics,-2,9026,9026,CUST-72731,Website
UK-2026-103566,2026-05-14,West,Pune,43-inch Smart TV,Electronics,1,26629,26629,CUST-37171,Marketplace
UK-2026-104778,2026-06-24,North,Chandigarh,43-inch Smart TV,Electronics,1,25364,25364,CUST-30382,App
UK-2026-104634,2026-06-26,East,Guwahati,Bluetooth Speaker Mini,Electronics,1,1536,1536,CUST-30939,Marketplace
UK-2026-102771,2026-04-12,West,Ahmedabad,Foldable Treadmill T2,Sports,1,24450,24450,CUST-50830,Website
UK-2026-101517,2026-03-03,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5329,5329,CUST-52558,App
UK-2026-102647,2026-04-25,Central,Nagpur,Air Fryer 5L,Home & Kitchen,1,5338,5338,CUST-41471,Website
UK-2026-100775,2026-02-25,East,Patna,Wireless Earbuds Pro,Electronics,1,2849,2849,CUST-57471,Marketplace
UK-2026-104259,2026-06-28,North,Chandigarh,Gym Gloves,Sports,1,502,502,CUST-78379,Website
UK-2026-101264,2026-02-05,West,Ahmedabad,Cycling Helmet,Sports,2,1620,3240,CUST-30508,App
UK-2026-100280,2026-01-24,East,Bhubaneswar,Makeup Brush Set,Beauty,4,1279,5116,CUST-84503,Website
UK-2026-104552,2026-06-10,North,Gurugram,Mirrorless Camera Lite,Electronics,1,30286,30286,CUST-48431,Marketplace
UK-2026-103155,2026-05-26,South,Hyderabad,Vitamin C Serum,Beauty,1,724,724,CUST-44109,Website
UK-2026-103148,2026-05-25,South,Bengaluru,Air Fryer 5L,Home & Kitchen,2,5754,11508,CUST-89707,App
UK-2026-100516,2026-01-15,West,Pune,Power Bank 20000mAh,Electronics,1,1833,1833,CUST-10218,App
UK-2026-103239,2026-05-12,North,Gurugram,Ionic Hair Dryer,Beauty,1,1835,1835,CUST-64303,Website
UK-2026-100916,2026-02-13,West,Surat,43-inch Smart TV,Electronics,2,25122,50244,CUST-31128,Website
UK-2026-104050,2026-06-17,West,Ahmedabad,Cotton Bedsheet Set,Home & Kitchen,2,1405,2810,CUST-95181,Marketplace
UK-2026-101957,2026-03-07,West,Surat,Running Sneakers,Fashion,1,2755,2755,CUST-45142,Website
UK-2026-101279,2026-02-07,West,Pune,Robot Vacuum R7,Home & Kitchen,1,19012,19012,CUST-51370,App
UK-2026-100782,2026-02-08,North,Delhi,Foldable Treadmill T2,Sports,1,25825,25825,CUST-44465,App
UK-2026-104588,2026-06-01,East,  Patna,Noise-Cancelling Headphones,Electronics,2,8698,17396,CUST-89900,App
UK-2026-103878,2026-05-20,North,Gurugram,Cotton Kurta Set,Fashion,4,1361,5444,CUST-56219,App
UK-2026-102723,2026-04-04,North,Gurgaon,Eau de Parfum 100ml,Beauty,2,2048,4096,CUST-73084,App
UK-2026-103858,2026-05-25,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,2,9406,18812,CUST-45452,App
UK-2026-103650,2026-05-28,West,Ahmedabad,Smart Watch X2,Electronics,1,4604,4604,CUST-23992,Marketplace
UK-2026-103589,2026-05-20,South,Bengaluru,Beard Grooming Kit,Beauty,1,1038,1038,CUST-22043,Website
UK-2026-100750,2026-02-11,North,Chandigarh,Face Wash Combo,Beauty,1,445,445,CUST-58065,Website
UK-2026-100724,2026-02-24,East,Bhubaneswar,Ethnic Dupatta,Fashion,,506,506,CUST-80268,App
UK-2026-103071,2026-04-10,South,Bengaluru,Silk Saree,Fashion,1,3363,"3,363.00",CUST-38354,App
UK-2026-101497,2026-03-03,South,Bengaluru,Gym Gloves,Sports,3,494,1482,CUST-57367,App
UK-2026-104962,2026-06-19,North,Noida,Wireless Earbuds Pro,Electronics,1,2876,2876,CUST-95443,App
UK-2026-100963,2026-02-06,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1933,1933,CUST-40301,Website
UK-2026-100568,2026-01-14,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1046,1046,CUST-58491,Website
UK-2026-102604,2026-04-26,West,Ahmedabad,Badminton Racket Set,Sports,1,2540,2540,CUST-99328,Website
UK-2026-100575,2026-01-28,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1545,1545,CUST-78777,Website
UK-2026-104207,2026-06-27,West,Surat,Silk Saree,Fashion,1,3384,3384,CUST-70996,Marketplace
UK-2026-103955,2026-05-12,Central,Indore,Noise-Cancelling Headphones,Electronics,2,9403,18806,CUST-42271,Marketplace
UK-2026-103805,2026-05-08,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1836,1836,CUST-85174,Website
UK-2026-103516,2026-05-28,South,Bengaluru,Smart Watch X2   ,Electronics,1,4448,4448,CUST-18304,Marketplace
UK-2026-104498,09/06/2026,West,Mumbai,Badminton Racket Set,Sports,3,2455,7365,CUST-98655,Website
UK-2026-101679,2026-03-20,East,Patna,Formal Shirt,Fashion,1,1150,1150,CUST-97461,App
UK-2026-104770,2026-06-30,East,Kolkata,Adjustable Dumbbells 15kg,Sports,2,5098,10196,CUST-91200,App
UK-2026-102517,"Apr 15, 2026",North,Gurugram,Air Fryer 5L,Home & Kitchen,1,5299,5299,CUST-38919,App
UK-2026-100909,2026-02-20,North,Delhi,Smart Watch X2,Electronics,2,4439,8878,CUST-97994,Marketplace
UK-2026-102319,2026-04-19,South,Kochi,Adjustable Dumbbells 15kg,Sports,1,5067,5067,CUST-78379,App
UK-2026-103220,2026-05-06,North,Noida,Air Fryer 5L,Home & Kitchen,1,5612,5612,CUST-11391,App
UK-2026-103391,2026-05-01,West,Pune,Modern Wall Clock,Home & Kitchen,1,801,801,CUST-10218,Website
UK-2026-101987,2026-03-25,West,Surat,Wireless Earbuds Pro,Electronics,1,3084,3084,CUST-52228,Marketplace
UK-2026-104298,2026-06-25,Central,Bhopal,Smart Watch X2,Electronics,1,4375,4375,CUST-63584,App
UK-2026-100853,2026-02-18,West,Pune,Smart Watch X2,Electronics,1,4677,4677,CUST-56590,Website
UK-2026-102917,2026-04-03,Central,Raipur,Running Sneakers,Fashion,1,2787,2787,CUST-43226,Website
UK-2026-101455,2026-03-30,West,Surat,Wireless Earbuds Pro,Electronics,2,2887,5774,CUST-60116,Website
UK-2026-103584,2026-05-15,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,1,1135,1135,CUST-20518,Website
UK-2026-100835,2026-02-20,South,Bangalore,Denim Jacket,Fashion,1,2126,2126,CUST-20210,Website
UK-2026-102238,2026-03-14,West,Pune,  Beard Grooming Kit,Beauty,1,998,998,CUST-84647,App
UK-2026-102750,2026-04-19,East,Patna,Robot Vacuum R7,Home & Kitchen,1,18828,18828,CUST-34390,Website
UK-2026-103066,15/04/2026,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,1,2443,2443,CUST-68658,App
UK-2026-104232,2026-06-30,East,Patna,Silk Saree,Fashion,1,3337,3337,CUST-24433,Website
UK-2026-103065,2026-04-20,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9374,9374,CUST-46313,Website
UK-2026-102295,2026-04-11,East,Guwahati,Modern Wall Clock,Home & Kitchen,1,824,824,CUST-39550,Website
UK-2026-101638,2026-03-24,West,Ahmedabad,Ionic Hair Dryer,Beauty,1,1826,1826,CUST-14415,App
UK-2026-103246,2026-05-25,East,Patna,Air Fryer 5L,Home & Kitchen,1,5588,5588,CUST-11884,App
UK-2026-104256,2026-06-01,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1322,1322,CUST-92539,Website
UK-2026-100996,2026-02-07,East,Guwahati,Ionic Hair Dryer,Beauty,1,1922,1922,CUST-49740,Website
UK-2026-100584,25/01/2026,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,3,5522,16566,CUST-31035,Website
UK-2026-100818,2026-02-22,South,Kochi,Running Sneakers,Fashion,1,2850,2850,CUST-68005,Website
UK-2026-100561,2026-01-15,West,Ahmedabad,Running Sneakers,Fashion,1,2813,2813,CUST-55576,App
UK-2026-103801,2026-05-26,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,1,1444,1444,CUST-49002,App
UK-2026-100661,2026-01-19,North,Noida,Robot Vacuum R7,Home & Kitchen,1,19412,19412,CUST-23271,App
UK-2026-103205,2026-05-06,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1783,1783,CUST-89615,App
UK-2026-100465,2026-01-11,West,Surat,Air Fryer 5L,Home & Kitchen,1,5558,5558,CUST-88852,Website
UK-2026-102277,2026-04-10,South,Kochi,Silk Saree,Fashion,1,3359,3359,CUST-92542,Website
UK-2026-100086,2026-01-01,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1342,1342,CUST-28059,Website
UK-2026-103238,2026-05-24,East,Kolkata,Wireless Earbuds Pro,Electronics,1,2853,2853,CUST-17468,Marketplace
UK-2026-103414,2026-05-17,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1524,1524,CUST-96914,Marketplace
UK-2026-100232,2026-01-07,West,Mumbai,Mirrorless Camera Lite,Electronics,1,27739,27739,CUST-13755,App
UK-2026-104803,2026-06-25,,Pune,Noise-Cancelling Headphones,Electronics,2,8798,17596,CUST-47550,Website
UK-2026-103743,2026-05-05,South,Kochi,Beard Grooming Kit,Beauty,1,1017,1017,CUST-13755,App
UK-2026-104779,2026-06-12,East,Patna,43-inch Smart TV,Electronics,1,26995,26995,CUST-77235,App
UK-2026-100349,2026-01-09,South,Chennai,Face Wash Combo,Beauty,1,446,446,CUST-42701,Website
UK-2026-104807,2026-06-30,South,Chennai,Slim Fit Jeans,Fashion,4,1603,6412,CUST-39089,App
UK-2026-104340,2026-06-26,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,3,2956,8868,CUST-94070,App
UK-2026-100249,2026-01-09,West,Mumbai,Cricket Bat English Willow,Sports,1,8873,8873,CUST-76424,Website
UK-2026-103896,2026-05-20,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1522,1522,CUST-43328,Marketplace
UK-2026-100138,2026-01-18,North,Chandigarh,Foldable Treadmill T2,Sports,1,24942,24942,CUST-17029,App
UK-2026-103055,2026-04-19,East,Kolkata,Robot Vacuum R7,Home & Kitchen,2,18960,37920,CUST-13901,App
UK-2026-101732,2026-03-06,North,Noida,Sunscreen SPF50,Beauty,1,538,538,CUST-76225,Website
UK-2026-102921,2026-04-19,East,Patna,Beard Grooming Kit,Beauty,1,1005,1005,CUST-45976,App
UK-2026-101981,2026-03-05,West,Surat,Smart Watch X2,Electronics,1,4491,4491,CUST-92000,Marketplace
UK-2026-102950,2026-04-21,South,Hyderabad,Badminton Racket Set,Sports,2,2375,4750,CUST-22254,Marketplace
UK-2026-102741,2026-04-23,West,Mumbai,Silk Saree,Fashion,1,3559,3559,CUST-99209,Marketplace
UK-2026-100607,2026-01-25,East,Kolkata,Mixer Grinder 750W,Home & Kitchen,2,3406,6812,CUST-80759,App
UK-2026-104724,2026-06-05,East,Bhubaneswar,Silk Saree,Fashion,1,3530,3530,CUST-72199,Website
UK-2026-103786,2026-05-27,South,Chennai,Wireless Earbuds Pro,Electronics,1,2985,2985,CUST-87200,Marketplace
UK-2026-104370,2026-06-03,East,Patna,Mirrorless Camera Lite,Electronics,2,28702,57404,CUST-72043,App
UK-2026-103822,2026-05-01,West,Ahmedabad,Leather Wallet,Fashion,1,902,902,CUST-63056,App
UK-2026-101419,2026-02-13,West,Surat,Running Sneakers,Fashion,1,2712,2712,CUST-84727,App
UK-2026-104325,2026-06-25,Central,Raipur,Ethnic Dupatta,Fashion,1,489,,CUST-47450,App
UK-2026-103109,2026-05-06,East,Patna,Cricket Bat English Willow,Sports,1,9097,9097,CUST-14066,App
UK-2026-101944,2026-03-05,South,Kochi,Mixer Grinder 750W,Home & Kitchen,2,3153,6306,CUST-54232,App
UK-2026-101936,2026-03-18,Central,Raipur,Ultrabook Air 14,Electronics,1,31460,31460,CUST-68533,Marketplace
UK-2026-104601,2026-06-21,North,Noida,Ethnic Dupatta,Fashion,1,479,479,CUST-48583,Website
UK-2026-104572,2026-06-22,South,Hyderabad,Yoga Mat Pro,Sports,,1170,2340,CUST-92122,Website
UK-2026-103723,2026-05-17,South,Chennai,Ethnic Dupatta,Fashion,3,480,1440,CUST-68420,Marketplace
UK-2026-101341,2026-02-02,South,Chennai,Wireless Earbuds Pro,Electronics,2,2989,5978,CUST-40301,App
UK-2026-100824,06-02-26,South,Hyderabad,Slim Fit Jeans,Fashion,2,1635,3270,CUST-95765,App
UK-2026-101530,2026-03-01,South,Hyderabad,Gym Gloves,Sports,1,505,505,CUST-24120,App
UK-2026-104890,2026-06-07,East,Kolkata,Beard Grooming Kit,Beauty,2,988,1976,CUST-22413,App
UK-2026-101249,2026-02-01,South,Kochi,Power Bank 20000mAh,Electronics,4,1746,6984,CUST-32536,Website
UK-2026-101276,2026-02-15,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,2,1083,2166,CUST-84701,App
UK-2026-102204,2026-03-11,East,Kolkata,Mixer Grinder 750W,Home & Kitchen,2,3459,6918,CUST-81740,Website
UK-2026-102037,2026-03-04,North,Chandigarh,Silk Saree,Fashion,1,3568,3568,CUST-37320,App
UK-2026-100698,2026-01-22,Central,Nagpur,Electric Kettle 1.5L,Home & Kitchen,1,1046,1046,CUST-74562,Website
UK-2026-103206,2026-05-12,West,Pune,Noise-Cancelling Headphones,Electronics,1,8823,8823,CUST-43431,Website
UK-2026-104326,2026-06-28,Central,Indore,Sunscreen SPF50,Beauty,1,556,556,CUST-18867,Marketplace
UK-2026-103956,26-05-26,Central,Nagpur,Electric Kettle 1.5L,Home & Kitchen,1,1128,1128,CUST-49295,App
UK-2026-103139,2026-05-07,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,3016,3016,CUST-27609,App
UK-2026-104819,2026-06-14,,Ahmedabad,Smart Watch X2,Electronics,3,4626,13878,CUST-51235,Marketplace
UK-2026-100376,"Jan 29, 2026",North,Delhi,Power Bank 20000mAh,Electronics,2,1761,3522,CUST-14282,App
UK-2026-103092,2026-05-29,North,Noida,Football Size 5,Sports,3,860,2580,CUST-28909,App
UK-2026-102621,2026-04-12,South,Hyderabad,Matte Lipstick Set,Beauty,4,864,3456,CUST-27609,Website
UK-2026-100380,2026-01-07,Central,Bhopal,Ionic Hair Dryer,Beauty,2,1956,3912,CUST-39795,Website
UK-2026-100732,2026-02-26,North,Gurugram,Formal Shirt,Fashion,2,1069,2138,CUST-93025,Marketplace
UK-2026-102109,2026-03-27,Central,Bhopal,Badminton Racket Set,Sports,1,2453,2453,CUST-23058,Website
UK-2026-101463,2026-03-21,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,1,2870,2870,CUST-28329,Website
UK-2026-103842,2026-05-16,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,29805,59610,CUST-98441,Marketplace
UK-2026-104790,2026-06-05,Central,Nagpur,Ultrabook Air 14,Electronics,1,30616,30616,CUST-41570,App
UK-2026-101795,2026-03-19,West,Surat,Ethnic Dupatta,Fashion,1,516,516,CUST-88408,App
UK-2026-104674,2026-06-21,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1436,,CUST-17576,App
UK-2026-101435,2026-02-14,South,Bengaluru,Vitamin C Serum,Beauty,2,689,1378,CUST-14966,App
UK-2026-102980,2026-04-21,South,Kochi,Face Wash Combo,Beauty,3,452,1356,CUST-53513,App
UK-2026-103572,2026-05-18,North,Chandigarh,Wireless Earbuds Pro,Electronics,2,3036,6072,CUST-35780,App
